seed,selector,f1,f2,f3,p95,hv,ood,nominal,pack,buffer,portfolio_size
8,SAA mean-CVaR ($\beta$=0.90),697.3393635085162,749.4161401566303,32.79702958366842,799.5901239453372,1.0966970261379287,34.669091823412124,653.7613460896239,1.0430485114698507,0.4759873724987409,1
8,Iterated racing (irace-style),697.3393635085162,749.4161401566303,32.79702958366842,799.5901239453372,1.0966970261379287,34.669091823412124,653.7613460896239,1.0430485114698507,0.4759873724987409,1
8,Choice-function hyper-heuristic,697.9184862673885,751.2450715809819,33.57575460257559,799.5901239453372,1.0821132671286935,34.57930659560697,653.7613460896239,0.9130288004865095,0.0,1
8,C-R-EoH (fuzzy MO evaluator),697.9184862673885,751.2450715809819,33.57575460257559,799.5901239453372,1.0966970261379287,34.57930659560697,653.7613460896239,0.9130288004865095,0.0,5
9,Deterministic AHD (nominal),922.8313859280231,1046.353190919686,80.43175580757209,1116.1553115969807,0.3015564599032445,67.58291763154199,780.2994366737666,1.0,0.0,1
9,Robust min-max (Wald),917.9716491198475,973.5842103897163,38.81616044370957,1001.6656889342634,0.63802423889925,41.84447020890029,860.2994366737668,0.8863632868902659,0.532160625472429,1
9,Min-max regret (Savage),888.9006980966362,967.6813764446093,48.735113311296814,995.2647671672242,0.8885538105931952,58.39547046971983,820.2994366737666,0.8130049544284257,0.0,1
9,Budgeted robust ($\Gamma$=2 zones),883.7855495433984,952.9638784682188,44.06754384262205,985.7891106498067,1.0181146428675032,59.02766353693074,820.2994366737668,1.0245697826978906,0.5543791376971392,1
9,SAA mean-CVaR ($\beta$=0.90),884.6297007924362,955.7777159650121,44.91169509166006,992.0843780737243,0.9938663295966761,58.9971171805401,820.2994366737668,1.0339726183752551,0.5615418079001884,1
9,Iterated racing (irace-style),873.8335382498501,987.7772547955389,68.58946543772814,1044.164222335658,0.8719052159396674,72.4762209462783,780.2994366737668,0.9120245595383394,0.0,1
